Entity,Code,Day,total_vaccinations
Saudi Arabia,SAU,2021-06-17,16362898
Saudi Arabia,SAU,2021-06-18,16457176
Saudi Arabia,SAU,2021-06-19,16548174
Saudi Arabia,SAU,2021-06-20,16649095
Saudi Arabia,SAU,2021-06-21,16735649
Saudi Arabia,SAU,2021-06-22,16847375
Saudi Arabia,SAU,2021-06-23,16933104
Saudi Arabia,SAU,2021-06-24,17035094
Saudi Arabia,SAU,2021-06-25,17108638
Saudi Arabia,SAU,2021-06-26,17217116
Saudi Arabia,SAU,2021-06-27,17339253
Saudi Arabia,SAU,2021-06-28,17487842
Saudi Arabia,SAU,2021-06-29,17671943
Saudi Arabia,SAU,2021-06-30,17880870
Saudi Arabia,SAU,2021-07-01,18019069
Saudi Arabia,SAU,2021-07-02,18198743
Saudi Arabia,SAU,2021-07-03,18320428
Saudi Arabia,SAU,2021-07-04,18460462
Saudi Arabia,SAU,2021-07-05,18699493
Saudi Arabia,SAU,2021-07-06,18892398
Saudi Arabia,SAU,2021-07-07,19064998
Saudi Arabia,SAU,2021-07-08,19262679
Saudi Arabia,SAU,2021-07-09,19396996
Saudi Arabia,SAU,2021-07-10,19586965
Saudi Arabia,SAU,2021-07-11,19825792
Saudi Arabia,SAU,2021-07-12,20227729
Saudi Arabia,SAU,2021-07-13,20597120
Saudi Arabia,SAU,2021-07-14,21094827
Saudi Arabia,SAU,2021-07-15,21556314
Saudi Arabia,SAU,2021-07-16,21930093
Saudi Arabia,SAU,2021-07-17,22263079
Saudi Arabia,SAU,2021-07-18,22646489
Saudi Arabia,SAU,2021-07-19,22870428
Saudi Arabia,SAU,2021-07-20,23079604
Saudi Arabia,SAU,2021-07-21,23384311
Saudi Arabia,SAU,2021-07-22,23725741
Saudi Arabia,SAU,2021-07-23,24008547
Saudi Arabia,SAU,2021-07-24,24314234
Saudi Arabia,SAU,2021-07-25,24688885
Saudi Arabia,SAU,2021-07-26,25061477
Saudi Arabia,SAU,2021-07-27,25464480
Saudi Arabia,SAU,2021-07-28,25872997
Saudi Arabia,SAU,2021-07-29,26275904
Saudi Arabia,SAU,2021-07-30,26567950
Saudi Arabia,SAU,2021-07-31,26867756
Saudi Arabia,SAU,2021-08-01,27322817
Saudi Arabia,SAU,2021-08-02,27810488
Saudi Arabia,SAU,2021-08-03,28259181
Saudi Arabia,SAU,2021-08-04,28583042
Saudi Arabia,SAU,2021-08-05,29094173
Saudi Arabia,SAU,2021-08-06,29322286
Saudi Arabia,SAU,2021-08-07,29601733
Saudi Arabia,SAU,2021-08-08,29951707
Saudi Arabia,SAU,2021-08-09,30221244
Saudi Arabia,SAU,2021-08-10,30544436
Saudi Arabia,SAU,2021-08-11,30901898
Saudi Arabia,SAU,2021-08-12,31278114
Saudi Arabia,SAU,2021-08-13,31452285
Saudi Arabia,SAU,2021-08-14,31654206
Saudi Arabia,SAU,2021-08-15,31965789
Saudi Arabia,SAU,2021-08-16,32281173
Saudi Arabia,SAU,2021-08-17,32612078
Saudi Arabia,SAU,2021-08-18,32940547
Saudi Arabia,SAU,2021-08-19,33271819
Saudi Arabia,SAU,2021-08-20,33487478
Saudi Arabia,SAU,2021-08-21,33735074
Saudi Arabia,SAU,2021-08-22,34103119
Saudi Arabia,SAU,2021-08-23,34470366
Saudi Arabia,SAU,2021-08-24,34832319
Saudi Arabia,SAU,2021-08-25,35166050
Saudi Arabia,SAU,2021-08-26,35523978
Saudi Arabia,SAU,2021-08-27,35746665
Saudi Arabia,SAU,2021-08-28,36027089
Saudi Arabia,SAU,2021-08-29,36519290
Saudi Arabia,SAU,2021-08-30,36837337
Saudi Arabia,SAU,2021-08-31,37133188
Saudi Arabia,SAU,2021-09-01,37352153
Saudi Arabia,SAU,2021-09-02,37593149
Saudi Arabia,SAU,2021-09-03,37701606
Saudi Arabia,SAU,2021-09-04,37835216
Saudi Arabia,SAU,2021-09-05,38069150
Saudi Arabia,SAU,2021-09-06,38265272
Saudi Arabia,SAU,2021-09-07,38492516
Saudi Arabia,SAU,2021-09-08,38738841
Saudi Arabia,SAU,2021-09-09,39009895
Saudi Arabia,SAU,2021-09-10,39163349
Saudi Arabia,SAU,2021-09-11,39351793
Saudi Arabia,SAU,2021-09-12,39606175
Saudi Arabia,SAU,2021-09-13,39839942
Saudi Arabia,SAU,2021-09-14,40034922
Saudi Arabia,SAU,2021-09-15,40224990
Saudi Arabia,SAU,2021-09-16,40480932
Saudi Arabia,SAU,2021-09-17,40573886
Saudi Arabia,SAU,2021-09-18,40698074
Saudi Arabia,SAU,2021-09-19,40888055
Saudi Arabia,SAU,2021-09-20,41035355
Saudi Arabia,SAU,2021-09-21,41176166
Saudi Arabia,SAU,2021-09-22,41290665
Saudi Arabia,SAU,2021-09-23,41360564
Saudi Arabia,SAU,2021-09-24,41404952
Saudi Arabia,SAU,2021-09-25,41490683
Saudi Arabia,SAU,2021-09-26,41641404
Saudi Arabia,SAU,2021-09-27,41770485
Saudi Arabia,SAU,2021-09-28,41886181
Saudi Arabia,SAU,2021-09-29,41990202
Saudi Arabia,SAU,2021-09-30,42109715
Saudi Arabia,SAU,2021-10-01,42163997
Saudi Arabia,SAU,2021-10-02,42265381
Saudi Arabia,SAU,2021-10-03,42435821
Saudi Arabia,SAU,2021-10-04,42597949
Saudi Arabia,SAU,2021-10-05,42747213
Saudi Arabia,SAU,2021-10-06,42913322
Saudi Arabia,SAU,2021-10-07,43098861
Saudi Arabia,SAU,2021-10-08,43191898
Saudi Arabia,SAU,2021-10-09,43335663
Saudi Arabia,SAU,2021-10-10,43615548
Saudi Arabia,SAU,2021-10-11,43852647
Saudi Arabia,SAU,2021-10-12,44052112
Saudi Arabia,SAU,2021-10-13,44219652
Saudi Arabia,SAU,2021-10-14,44374451
Saudi Arabia,SAU,2021-10-15,44441515
Saudi Arabia,SAU,2021-10-16,44521775
Saudi Arabia,SAU,2021-10-17,44652849
Saudi Arabia,SAU,2021-10-18,44698978
Saudi Arabia,SAU,2021-10-19,44862697
Saudi Arabia,SAU,2021-10-20,44950769
Saudi Arabia,SAU,2021-10-21,45041861
Saudi Arabia,SAU,2021-10-22,45091787
Saudi Arabia,SAU,2021-10-23,45172188
Saudi Arabia,SAU,2021-10-24,45266839
Saudi Arabia,SAU,2021-10-25,45352626
Saudi Arabia,SAU,2021-10-26,45428214
Saudi Arabia,SAU,2021-10-27,45497613
Saudi Arabia,SAU,2021-10-28,45566425
Saudi Arabia,SAU,2021-10-29,45596373
Saudi Arabia,SAU,2021-10-30,45641533
Saudi Arabia,SAU,2021-10-31,45720862
Saudi Arabia,SAU,2021-11-01,45784362
Saudi Arabia,SAU,2021-11-02,46120529
Saudi Arabia,SAU,2021-11-03,46174722
Saudi Arabia,SAU,2021-11-04,46225391
Saudi Arabia,SAU,2021-11-05,46270412
Saudi Arabia,SAU,2021-11-06,46288357
Saudi Arabia,SAU,2021-11-09,46488601
Saudi Arabia,SAU,2021-11-10,46545444
Saudi Arabia,SAU,2021-11-11,46612033
Saudi Arabia,SAU,2021-11-12,46637027
Saudi Arabia,SAU,2021-11-13,46672541
Saudi Arabia,SAU,2021-11-14,46743789
Saudi Arabia,SAU,2021-11-15,46806146
Saudi Arabia,SAU,2021-11-16,46829090
Saudi Arabia,SAU,2021-11-17,46910179
Saudi Arabia,SAU,2021-11-18,46959458
Saudi Arabia,SAU,2021-11-19,46979616
Saudi Arabia,SAU,2021-11-20,47013241
Saudi Arabia,SAU,2021-11-21,47061187
Saudi Arabia,SAU,2021-11-22,47111648
Saudi Arabia,SAU,2021-11-23,47155332
Saudi Arabia,SAU,2021-11-24,47200127
Saudi Arabia,SAU,2021-11-25,47244948
Saudi Arabia,SAU,2021-11-26,47265454
Saudi Arabia,SAU,2021-11-27,47293262
Saudi Arabia,SAU,2021-11-28,47309172
Saudi Arabia,SAU,2021-11-29,47391642
Saudi Arabia,SAU,2021-11-30,47444801
Saudi Arabia,SAU,2021-12-01,47449878
Saudi Arabia,SAU,2021-12-03,47536454
Saudi Arabia,SAU,2021-12-04,47627391
Saudi Arabia,SAU,2021-12-05,47701071
Saudi Arabia,SAU,2021-12-06,47766580
Saudi Arabia,SAU,2021-12-07,47831664
Saudi Arabia,SAU,2021-12-08,47897131
Saudi Arabia,SAU,2021-12-09,47957035
Saudi Arabia,SAU,2021-12-10,47983970
Saudi Arabia,SAU,2021-12-11,48023170
Saudi Arabia,SAU,2021-12-12,48088092
Saudi Arabia,SAU,2021-12-13,48104477
Saudi Arabia,SAU,2021-12-14,48186500
Saudi Arabia,SAU,2021-12-15,48231779
Saudi Arabia,SAU,2021-12-16,48275299
Saudi Arabia,SAU,2021-12-17,48293632
Saudi Arabia,SAU,2021-12-18,48322955
Saudi Arabia,SAU,2021-12-19,48381592
Saudi Arabia,SAU,2021-12-20,48475448
Saudi Arabia,SAU,2021-12-21,48645367
Saudi Arabia,SAU,2021-12-22,48865162
Saudi Arabia,SAU,2021-12-23,49111269
Saudi Arabia,SAU,2021-12-24,49253475
Saudi Arabia,SAU,2021-12-25,49423248
Saudi Arabia,SAU,2021-12-26,49700201
Saudi Arabia,SAU,2021-12-27,49953753
Saudi Arabia,SAU,2021-12-28,50215461
Saudi Arabia,SAU,2021-12-29,50477457
Saudi Arabia,SAU,2021-12-30,50755660
Saudi Arabia,SAU,2021-12-31,50894142
Saudi Arabia,SAU,2022-01-01,51031649
Saudi Arabia,SAU,2022-01-02,51262028
Saudi Arabia,SAU,2022-01-03,51493736
Saudi Arabia,SAU,2022-01-04,51731312
Saudi Arabia,SAU,2022-01-05,51965922
Saudi Arabia,SAU,2022-01-06,52214828
Saudi Arabia,SAU,2022-01-07,52329266
Saudi Arabia,SAU,2022-01-08,52468417
Saudi Arabia,SAU,2022-01-09,52689404
Saudi Arabia,SAU,2022-01-10,52900314
Saudi Arabia,SAU,2022-01-11,53099212
Saudi Arabia,SAU,2022-01-12,53314310
Saudi Arabia,SAU,2022-01-13,53533993
Saudi Arabia,SAU,2022-01-14,53656569
Saudi Arabia,SAU,2022-01-15,53802512
Saudi Arabia,SAU,2022-01-16,53990391
Saudi Arabia,SAU,2022-01-17,54190407
Saudi Arabia,SAU,2022-01-18,54365950
Saudi Arabia,SAU,2022-01-19,54597568
Saudi Arabia,SAU,2022-01-21,54841337
Saudi Arabia,SAU,2022-01-23,55449797
Saudi Arabia,SAU,2022-01-24,55764235
Saudi Arabia,SAU,2022-01-25,56009853
Saudi Arabia,SAU,2022-01-26,56257654
Saudi Arabia,SAU,2022-01-27,56520251
Saudi Arabia,SAU,2022-01-28,56661925
Saudi Arabia,SAU,2022-01-29,56707289
Saudi Arabia,SAU,2022-01-31,57328405
Saudi Arabia,SAU,2022-02-01,57588459
Saudi Arabia,SAU,2022-02-02,57852000
Saudi Arabia,SAU,2022-02-03,58095578
Saudi Arabia,SAU,2022-02-04,58227893
Saudi Arabia,SAU,2022-02-05,58383621
Saudi Arabia,SAU,2022-02-06,58565764
Saudi Arabia,SAU,2022-02-07,58732880
Saudi Arabia,SAU,2022-02-08,58874867
Saudi Arabia,SAU,2022-02-09,59011582
Saudi Arabia,SAU,2022-02-10,59183197
Saudi Arabia,SAU,2022-02-11,59262585
Saudi Arabia,SAU,2022-02-12,59362397
Saudi Arabia,SAU,2022-02-13,59508036
Saudi Arabia,SAU,2022-02-14,59639202
Saudi Arabia,SAU,2022-02-15,59759376
Saudi Arabia,SAU,2022-02-16,59873655
Saudi Arabia,SAU,2022-02-17,60010342
Saudi Arabia,SAU,2022-02-18,60077779
Saudi Arabia,SAU,2022-02-19,60150923
Saudi Arabia,SAU,2022-02-20,60268103
Saudi Arabia,SAU,2022-02-21,60372816
Saudi Arabia,SAU,2022-02-22,60412101
Saudi Arabia,SAU,2022-02-23,60522804
Saudi Arabia,SAU,2022-02-24,60638822
Saudi Arabia,SAU,2022-02-25,60694353
Saudi Arabia,SAU,2022-02-26,60760198
Saudi Arabia,SAU,2022-02-27,60840610
Saudi Arabia,SAU,2022-02-28,60953969
Saudi Arabia,SAU,2023-04-25,68534631
Scotland,,2021-01-10,166135
Scotland,,2021-01-11,178799
Scotland,,2021-01-12,194955
Scotland,,2021-01-13,211397
Scotland,,2021-01-14,228171
Scotland,,2021-01-15,245436
Scotland,,2021-01-16,263797
Scotland,,2021-01-17,268689
Scotland,,2021-01-18,288468
Scotland,,2021-01-19,314079
Scotland,,2021-01-20,339337
Scotland,,2021-01-21,363143
Scotland,,2021-01-22,385855
Scotland,,2021-01-23,409421
Scotland,,2021-01-24,420940
Scotland,,2021-01-25,443960
Scotland,,2021-01-26,468688
Scotland,,2021-01-27,498441
Scotland,,2021-01-28,522950
Scotland,,2021-01-29,551008
Scotland,,2021-01-30,574063
Scotland,,2021-01-31,583746
Scotland,,2021-02-01,619123
Scotland,,2021-02-02,658020
Scotland,,2021-02-03,703378
Scotland,,2021-02-04,752041
Scotland,,2021-02-05,796759
Scotland,,2021-02-06,849848
Scotland,,2021-02-07,877513
Scotland,,2021-02-08,940379
Scotland,,2021-02-09,998435
Scotland,,2021-02-10,1061942
Scotland,,2021-02-11,1127191
Scotland,,2021-02-12,1187454
Scotland,,2021-02-13,1238055
Scotland,,2021-02-14,1269691
Scotland,,2021-02-15,1305141
Scotland,,2021-02-16,1340483
Scotland,,2021-02-17,1379135
Scotland,,2021-02-18,1415167
Scotland,,2021-02-19,1446116
Scotland,,2021-02-20,1467421
Scotland,,2021-02-21,1482830
Scotland,,2021-02-22,1508444
Scotland,,2021-02-23,1538198
Scotland,,2021-02-24,1572641
Scotland,,2021-02-25,1608269
Scotland,,2021-02-26,1642331
Scotland,,2021-02-27,1670207
Scotland,,2021-02-28,1690443
Scotland,,2021-03-01,1718806
Scotland,,2021-03-02,1754429
Scotland,,2021-03-03,1788666
Scotland,,2021-03-04,1825869
Scotland,,2021-03-05,1857950
Scotland,,2021-03-06,1875680
Scotland,,2021-03-07,1893391
Scotland,,2021-03-08,1913063
Scotland,,2021-03-09,1941918
Scotland,,2021-03-10,1967233
Scotland,,2021-03-11,1994045
Scotland,,2021-03-12,2023373
Scotland,,2021-03-13,2048735
Scotland,,2021-03-14,2070936
Scotland,,2021-03-15,2114399
Scotland,,2021-03-16,2163697
Scotland,,2021-03-17,2215102
Scotland,,2021-03-18,2267895
Scotland,,2021-03-19,2322052
Scotland,,2021-03-20,2365128
Scotland,,2021-03-21,2407496
Scotland,,2021-03-22,2450343
Scotland,,2021-03-23,2498864
Scotland,,2021-03-24,2548947
Scotland,,2021-03-25,2602646
Scotland,,2021-03-26,2653521
Scotland,,2021-03-27,2703375
Scotland,,2021-03-28,2742250
Scotland,,2021-03-29,2786178
Scotland,,2021-03-30,2837645
Scotland,,2021-03-31,2892389
Scotland,,2021-04-01,2930288
Scotland,,2021-04-02,2970830
Scotland,,2021-04-03,3004894
